#observation_name	sampleA_R1	sampleB_R1
Cluster_8233	1	0
Cluster_8234	1	0
Cluster_8235	1	0
Cluster_8236	1	0
Cluster_8237	1	0
Cluster_8238	1	0
Cluster_8239	1	0
Cluster_8240	1	0
Cluster_8241	1	0
Cluster_8242	2	0
Cluster_8243	1	0
Cluster_8244	1	0
Cluster_8245	1	0
Cluster_8246	1	0
Cluster_8247	1	0
Cluster_8248	1	0
Cluster_8249	1	0
Cluster_8250	1	0
Cluster_8251	1	0
Cluster_8252	1	0
Cluster_8253	1	0
Cluster_8254	1	0
Cluster_8255	1	0
Cluster_8256	1	0
Cluster_8257	2	0
Cluster_8258	1	0
Cluster_8259	1	0
Cluster_8260	1	0
Cluster_8261	6	0
Cluster_8262	1	0
Cluster_8263	1	0
Cluster_8264	1	0
Cluster_8265	1	0
Cluster_8266	1	0
Cluster_8267	1	0
Cluster_8268	1	0
Cluster_8269	1	0
Cluster_8270	1	0
Cluster_8271	1	0
Cluster_8272	1	0
Cluster_8273	1	0
Cluster_8274	1	0
Cluster_8275	1	0
Cluster_8276	1	0
Cluster_8277	1	0
Cluster_8278	1	0
Cluster_8279	1	0
Cluster_8280	1	0
Cluster_8281	1	0
Cluster_8282	1	0
Cluster_8283	2	0
Cluster_8284	1	0
Cluster_8285	1	0
Cluster_8286	1	0
Cluster_8287	1	0
Cluster_8288	1	0
Cluster_8289	1	0
Cluster_8290	1	0
Cluster_8291	1	0
Cluster_8292	1	0
Cluster_8293	1	0
Cluster_8294	1	0
Cluster_8295	1	0
Cluster_8296	1	0
Cluster_8297	1	0
Cluster_8298	1	0
Cluster_8299	1	0
Cluster_8300	1	0
Cluster_8301	1	0
Cluster_8302	1	0
Cluster_8303	1	0
Cluster_8304	1	0
Cluster_8305	1	0
Cluster_8306	1	0
Cluster_8307	1	0
Cluster_8308	1	0
Cluster_8309	1	0
Cluster_8310	2	0
Cluster_8311	1	0
Cluster_8312	2	0
Cluster_8313	1	0
Cluster_8314	1	0
Cluster_8315	2	0
Cluster_8316	1	0
Cluster_8317	1	0
Cluster_8318	1	0
Cluster_8319	1	0
Cluster_8320	1	0
Cluster_8321	1	0
Cluster_8322	1	0
Cluster_8323	1	0
Cluster_8324	1	0
Cluster_8325	1	0
Cluster_8326	1	0
Cluster_8327	1	0
Cluster_8328	2	0
Cluster_8329	1	0
Cluster_8330	1	0
Cluster_8331	1	0
Cluster_8332	1	0
Cluster_8333	1	0
Cluster_8334	1	0
Cluster_8335	1	0
Cluster_8336	1	0
Cluster_8337	1	0
Cluster_8338	1	0
Cluster_8339	1	0
Cluster_8340	1	0
Cluster_8341	1	0
Cluster_8342	1	0
Cluster_8343	1	0
Cluster_8344	1	0
Cluster_8345	1	0
Cluster_8346	1	0
Cluster_8347	1	0
Cluster_8348	1	0
Cluster_8349	1	0
Cluster_8350	1	0
Cluster_8351	1	0
Cluster_8352	1	0
Cluster_8353	1	0
Cluster_8354	1	0
Cluster_8355	1	0
Cluster_8356	1	0
Cluster_8357	1	0
Cluster_8358	1	0
Cluster_8359	1	0
Cluster_8360	1	0
Cluster_8361	1	0
Cluster_8362	1	0
Cluster_8363	1	0
Cluster_8364	1	0
Cluster_8365	1	0
Cluster_8366	1	0
Cluster_8367	1	0
Cluster_8368	1	0
Cluster_8369	1	0
Cluster_8370	1	0
Cluster_8371	2	0
Cluster_8372	1	0
Cluster_8373	1	0
Cluster_8374	1	0
Cluster_8375	1	0
Cluster_8376	1	0
Cluster_8377	1	0
Cluster_8378	1	0
Cluster_8379	1	0
Cluster_8380	2	0
Cluster_8381	1	0
Cluster_8382	1	0
Cluster_8383	1	0
Cluster_8384	1	0
Cluster_8385	2	0
Cluster_8386	1	0
Cluster_8387	1	0
Cluster_8388	1	0
Cluster_8389	1	0
Cluster_8390	1	0
Cluster_8391	1	0
Cluster_8392	1	0
Cluster_8393	1	0
Cluster_8394	1	0
Cluster_8395	1	0
Cluster_8396	1	0
Cluster_8397	1	0
Cluster_8398	1	0
Cluster_8399	1	0
Cluster_8400	1	0
Cluster_8401	1	0
Cluster_8402	1	0
Cluster_8403	1	0
Cluster_8404	1	0
Cluster_8405	1	0
Cluster_8406	1	0
Cluster_8407	1	0
Cluster_8408	1	0
Cluster_8409	1	0
Cluster_8410	1	0
Cluster_8411	1	0
Cluster_8412	1	0
Cluster_8413	1	0
Cluster_8414	1	0
Cluster_8415	1	0
Cluster_8416	1	0
Cluster_8417	1	0
Cluster_8418	1	0
Cluster_8419	1	0
Cluster_8420	1	0
Cluster_8421	1	0
Cluster_8422	1	0
Cluster_8423	1	0
Cluster_8424	1	0
Cluster_8425	1	0
Cluster_8426	1	0
Cluster_8427	1	0
Cluster_8428	1	0
Cluster_8429	1	0
Cluster_8430	1	0
Cluster_8431	1	0
Cluster_8432	1	0
Cluster_8433	1	0
Cluster_8434	1	0
Cluster_8435	1	0
Cluster_8436	1	0
Cluster_8437	3	0
Cluster_8438	2	0
Cluster_8439	1	0
Cluster_8440	1	0
Cluster_8441	2	0
Cluster_8442	1	0
Cluster_8443	1	0
Cluster_8444	1	0
Cluster_8445	1	0
Cluster_8446	1	0
Cluster_8447	1	0
Cluster_8448	1	0
Cluster_8449	1	0
Cluster_8450	1	0
Cluster_8451	1	0
Cluster_8452	1	0
Cluster_8453	1	0
Cluster_8454	1	0
Cluster_8455	1	0
Cluster_8456	1	0
Cluster_8457	1	0
Cluster_8458	1	0
Cluster_8459	1	0
Cluster_8460	1	0
Cluster_8461	1	0
Cluster_8462	1	0
Cluster_8463	1	0
Cluster_8464	1	0
Cluster_8465	1	0
Cluster_8466	1	0
Cluster_8467	1	0
Cluster_8468	1	0
Cluster_8469	1	0
Cluster_8470	1	0
Cluster_8471	1	0
Cluster_8472	1	0
Cluster_8473	1	0
Cluster_8474	1	0
Cluster_8475	1	0
Cluster_8476	1	0
Cluster_8477	1	0
Cluster_8478	1	0
Cluster_8479	1	0
Cluster_8480	1	0
Cluster_8481	1	0
Cluster_8482	1	0
Cluster_8483	1	0
Cluster_8484	2	0
Cluster_8485	1	0
Cluster_8486	1	0
Cluster_8487	1	0
Cluster_8488	1	0
Cluster_8489	1	0
Cluster_8490	1	0
Cluster_8491	1	0
Cluster_8492	1	0
Cluster_8493	1	0
Cluster_8494	1	0
Cluster_8495	1	0
Cluster_8496	1	0
Cluster_8497	2	0
Cluster_8498	1	0
Cluster_8499	1	0
Cluster_8500	1	0
Cluster_8501	1	0
Cluster_8502	1	0
Cluster_8503	1	0
Cluster_8504	2	0
Cluster_8505	1	0
Cluster_8506	1	0
Cluster_8507	1	0
Cluster_8508	1	0
Cluster_8509	1	0
Cluster_8510	1	0
Cluster_8511	1	0
Cluster_8512	1	0
Cluster_8513	1	0
Cluster_8514	1	0
Cluster_8515	1	0
Cluster_8516	1	0
Cluster_8517	1	0
Cluster_8518	1	0
Cluster_8519	1	0
Cluster_8520	1	0
Cluster_8521	1	0
Cluster_8522	1	0
Cluster_8523	1	0
Cluster_8524	1	0
Cluster_8525	1	0
Cluster_8526	1	0
Cluster_8527	1	0
Cluster_8528	1	0
Cluster_8529	1	0
Cluster_8530	1	0
Cluster_8531	1	0
Cluster_8532	1	0
Cluster_8533	1	0
Cluster_8534	1	0
Cluster_8535	1	0
Cluster_8536	1	0
Cluster_8537	1	0
Cluster_8538	1	0
Cluster_8539	1	0
Cluster_8540	1	0
Cluster_8541	1	0
Cluster_8542	1	0
Cluster_8543	1	0
Cluster_8544	1	0
Cluster_8545	1	0
Cluster_8546	1	0
Cluster_8547	1	0
Cluster_8548	1	0
Cluster_8549	1	0
Cluster_8550	1	0
Cluster_8551	1	0
Cluster_8552	1	0
Cluster_8553	1	0
Cluster_8554	2	0
Cluster_8555	1	0
Cluster_8556	1	0
Cluster_8557	1	0
Cluster_8558	1	0
Cluster_8559	1	0
Cluster_8560	1	0
Cluster_8561	1	0
Cluster_8562	1	0
Cluster_8563	1	0
Cluster_8564	1	0
Cluster_8565	1	0
Cluster_8566	1	0
Cluster_8567	1	0
Cluster_8568	1	0
Cluster_8569	1	0
Cluster_8570	1	0
Cluster_8571	1	0
Cluster_8572	1	0
Cluster_8573	1	0
Cluster_8574	1	0
Cluster_8575	3	0
Cluster_8576	1	0
Cluster_8577	1	0
Cluster_8578	1	0
Cluster_8579	1	0
Cluster_8580	1	0
Cluster_8581	1	0
Cluster_8582	2	0
Cluster_8583	1	0
Cluster_8584	1	0
Cluster_8585	1	0
Cluster_8586	1	0
Cluster_8587	1	0
Cluster_8588	1	0
Cluster_8589	1	0
Cluster_8590	1	0
Cluster_8591	1	0
Cluster_8592	1	0
Cluster_8593	1	0
Cluster_8594	1	0
Cluster_8595	1	0
Cluster_8596	1	0
Cluster_8597	1	0
Cluster_8598	1	0
Cluster_8599	1	0
Cluster_8600	1	0
Cluster_8601	1	0
Cluster_8602	1	0
Cluster_8603	1	0
Cluster_8604	1	0
Cluster_8605	1	0
Cluster_8606	1	0
Cluster_8607	2	0
Cluster_8608	1	0
Cluster_8609	1	0
Cluster_8610	1	0
Cluster_8611	1	0
Cluster_8612	1	0
Cluster_8613	1	0
Cluster_8614	2	0
Cluster_8615	1	0
Cluster_8616	1	0
Cluster_8617	1	0
Cluster_8618	2	0
Cluster_8619	1	0
Cluster_8620	1	0
Cluster_8621	1	0
Cluster_8622	1	0
Cluster_8623	1	0
Cluster_8624	1	0
Cluster_8625	2	0
Cluster_8626	1	0
Cluster_8627	1	0
Cluster_8628	1	0
Cluster_8629	1	0
Cluster_8630	1	0
Cluster_8631	1	0
Cluster_8632	1	0
Cluster_8633	1	0
Cluster_8634	2	0
Cluster_8635	1	0
Cluster_8636	1	0
Cluster_8637	1	0
Cluster_8638	1	0
Cluster_8639	1	0
Cluster_8640	1	0
Cluster_8641	1	0
Cluster_8642	1	0
Cluster_8643	2	0
Cluster_8644	1	0
Cluster_8645	1	0
Cluster_8646	1	0
Cluster_8647	1	0
Cluster_8648	1	0
Cluster_8649	1	0
Cluster_8650	1	0
Cluster_8651	1	0
Cluster_8652	1	0
Cluster_8653	1	0
Cluster_8654	1	0
Cluster_8655	1	0
Cluster_8656	1	0
Cluster_8657	1	0
Cluster_8658	2	0
Cluster_8659	1	0
Cluster_8660	1	0
Cluster_8661	1	0
Cluster_8662	1	0
Cluster_8663	1	0
Cluster_8664	1	0
Cluster_8665	1	0
Cluster_8666	1	0
Cluster_8667	1	0
Cluster_8668	1	0
Cluster_8669	1	0
Cluster_8670	1	0
Cluster_8671	1	0
Cluster_8672	1	0
Cluster_8673	1	0
Cluster_8674	1	0
Cluster_8675	1	0
Cluster_8676	1	0
Cluster_8677	1	0
Cluster_8678	1	0
Cluster_8679	1	0
Cluster_8680	1	0
Cluster_8681	1	0
Cluster_8682	1	0
Cluster_8683	1	0
Cluster_8684	1	0
Cluster_8685	1	0
Cluster_8686	1	0
Cluster_8687	1	0
Cluster_8688	1	0
Cluster_8689	1	0
Cluster_8690	1	0
Cluster_8691	1	0
Cluster_8692	1	0
Cluster_8693	1	0
Cluster_8694	1	0
Cluster_8695	1	0
Cluster_8696	1	0
Cluster_8697	1	0
Cluster_8698	1	0
Cluster_8699	1	0
Cluster_8700	2	0
Cluster_8701	1	0
Cluster_8702	1	0
Cluster_8703	1	0
Cluster_8704	1	0
Cluster_8705	1	0
Cluster_8706	1	0
Cluster_8707	1	0
Cluster_8708	1	0
Cluster_8709	1	0
Cluster_8710	1	0
Cluster_8711	1	0
Cluster_8712	1	0
Cluster_8713	1	0
Cluster_8714	1	0
Cluster_8715	1	0
Cluster_8716	1	0
Cluster_8717	1	0
Cluster_8718	1	0
Cluster_8719	1	0
Cluster_8720	1	0
Cluster_8721	1	0
Cluster_8722	1	0
Cluster_8723	1	0
Cluster_8724	1	0
Cluster_8725	1	0
Cluster_8726	1	0
Cluster_8727	1	0
Cluster_8728	1	0
Cluster_8729	1	0
Cluster_8730	2	0
Cluster_8731	1	0
Cluster_8732	1	0
Cluster_8733	1	0
Cluster_8734	2	0
Cluster_8735	1	0
Cluster_8736	1	0
Cluster_8737	1	0
Cluster_8738	1	0
Cluster_8739	1	0
Cluster_8740	1	0
Cluster_8741	1	0
Cluster_8742	1	0
Cluster_8743	1	0
Cluster_8744	1	0
Cluster_8745	1	0
Cluster_8746	1	0
Cluster_8747	1	0
Cluster_8748	2	0
Cluster_8749	1	0
Cluster_8750	1	0
Cluster_8751	1	0
Cluster_8752	2	0
Cluster_8753	1	0
Cluster_8754	1	0
Cluster_8755	1	0
Cluster_8756	1	0
Cluster_8757	1	0
Cluster_8758	1	0
Cluster_8759	1	0
Cluster_8760	1	0
Cluster_8761	1	0
Cluster_8762	1	0
Cluster_8763	1	0
Cluster_8764	1	0
Cluster_8765	1	0
Cluster_8766	1	0
Cluster_8767	1	0
Cluster_8768	1	0
Cluster_8769	1	0
Cluster_8770	1	0
Cluster_8771	1	0
Cluster_8772	1	0
Cluster_8773	1	0
Cluster_8774	1	0
Cluster_8775	1	0
Cluster_8776	1	0
Cluster_8777	1	0
Cluster_8778	1	0
Cluster_8779	1	0
Cluster_8780	1	0
Cluster_8781	1	0
Cluster_8782	1	0
Cluster_8783	1	0
Cluster_8784	1	0
Cluster_8785	1	0
Cluster_8786	1	0
Cluster_8787	1	0
Cluster_8788	1	0
Cluster_8789	1	0
Cluster_8790	1	0
Cluster_8791	1	0
Cluster_8792	1	0
Cluster_8793	1	0
Cluster_8794	1	0
Cluster_8795	1	0
Cluster_8796	1	0
Cluster_8797	1	0
Cluster_8798	1	0
Cluster_8799	1	0
Cluster_8800	1	0
Cluster_8801	1	0
Cluster_8802	1	0
Cluster_8803	1	0
Cluster_8804	1	0
Cluster_8805	1	0
Cluster_8806	1	0
Cluster_8807	1	0
Cluster_8808	1	0
Cluster_8809	1	0
Cluster_8810	1	0
Cluster_8811	1	0
Cluster_8812	1	0
Cluster_8813	1	0
Cluster_8814	1	0
Cluster_8815	1	0
Cluster_8816	1	0
Cluster_8817	1	0
Cluster_8818	1	0
Cluster_8819	1	0
Cluster_8820	1	0
Cluster_8821	1	0
Cluster_8822	1	0
Cluster_8823	1	0
Cluster_8824	1	0
Cluster_8825	1	0
Cluster_8826	1	0
Cluster_8827	1	0
Cluster_8828	1	0
Cluster_8829	1	0
Cluster_8830	1	0
Cluster_8831	1	0
Cluster_8832	1	0
Cluster_8833	1	0
Cluster_8834	1	0
Cluster_8835	1	0
Cluster_8836	1	0
Cluster_8837	1	0
Cluster_8838	1	0
Cluster_8839	1	0
Cluster_8840	1	0
Cluster_8841	1	0
Cluster_8842	1	0
Cluster_8843	1	0
Cluster_8844	1	0
Cluster_8845	1	0
Cluster_8846	2	0
Cluster_8847	1	0
Cluster_8848	1	0
Cluster_8849	1	0
Cluster_8850	1	0
Cluster_8851	1	0
Cluster_8852	1	0
Cluster_8853	1	0
Cluster_8854	1	0
Cluster_8855	3	0
Cluster_8856	1	0
Cluster_8857	1	0
Cluster_8858	1	0
Cluster_8859	1	0
Cluster_8860	1	0
Cluster_8861	1	0
Cluster_8862	1	0
Cluster_8863	1	0
Cluster_8864	1	0
Cluster_8865	1	0
Cluster_8866	1	0
Cluster_8867	1	0
Cluster_8868	1	0
Cluster_8869	1	0
Cluster_8870	1	0
Cluster_8871	1	0
Cluster_8872	1	0
Cluster_8873	1	0
Cluster_8874	1	0
Cluster_8875	1	0
Cluster_8876	1	0
Cluster_8877	1	0
Cluster_8878	1	0
Cluster_8879	1	0
Cluster_8880	1	0
Cluster_8881	1	0
Cluster_8882	1	0
Cluster_8883	1	0
Cluster_8884	1	0
Cluster_8885	1	0
Cluster_8886	1	0
Cluster_8887	1	0
Cluster_8888	1	0
Cluster_8889	1	0
Cluster_8890	1	0
Cluster_8891	1	0
Cluster_8892	1	0
Cluster_8893	1	0
Cluster_8894	1	0
Cluster_8895	1	0
Cluster_8896	1	0
Cluster_8897	1	0
Cluster_8898	1	0
Cluster_8899	1	0
Cluster_8900	1	0
Cluster_8901	1	0
Cluster_8902	1	0
Cluster_8903	1	0
Cluster_8904	1	0
Cluster_8905	1	0
Cluster_8906	1	0
Cluster_8907	1	0
Cluster_8908	2	0
Cluster_8909	1	0
Cluster_8910	1	0
Cluster_8911	1	0
Cluster_8912	1	0
Cluster_8913	1	0
Cluster_8914	2	0
Cluster_8915	1	0
Cluster_8916	1	0
Cluster_8917	1	0
Cluster_8918	1	0
Cluster_8919	1	0
Cluster_8920	1	0
Cluster_8921	1	0
Cluster_8922	1	0
Cluster_8923	1	0
Cluster_8924	1	0
Cluster_8925	1	0
Cluster_8926	1	0
Cluster_8927	1	0
Cluster_8928	1	0
Cluster_8929	1	0
Cluster_8930	1	0
Cluster_8931	1	0
Cluster_8932	1	0
Cluster_8933	1	0
Cluster_8934	1	0
Cluster_8935	1	0
Cluster_8936	1	0
Cluster_8937	1	0
Cluster_8938	1	0
Cluster_8939	1	0
Cluster_8940	1	0
Cluster_8941	1	0
Cluster_8942	1	0
Cluster_8943	1	0
Cluster_8944	1	0
Cluster_8945	1	0
Cluster_8946	1	0
Cluster_8947	2	0
Cluster_8948	2	0
Cluster_8949	1	0
Cluster_8950	1	0
Cluster_8951	3	0
Cluster_8952	1	0
Cluster_8953	1	0
Cluster_8954	1	0
Cluster_8955	1	0
Cluster_8956	1	0
Cluster_8957	1	0
Cluster_8958	1	0
Cluster_8959	1	0
Cluster_8960	1	0
Cluster_8961	2	0
Cluster_8962	1	0
Cluster_8963	2	0
Cluster_8964	1	0
Cluster_8965	1	0
Cluster_8966	1	0
Cluster_8967	1	0
Cluster_8968	1	0
Cluster_8969	2	0
Cluster_8970	1	0
Cluster_8971	1	0
Cluster_8972	1	0
Cluster_8973	1	0
Cluster_8974	1	0
Cluster_8975	1	0
Cluster_8976	1	0
Cluster_8977	1	0
Cluster_8978	1	0
Cluster_8979	1	0
Cluster_8980	1	0
Cluster_8981	1	0
Cluster_8982	1	0
Cluster_8983	1	0
Cluster_8984	1	0
Cluster_8985	1	0
Cluster_8986	1	0
Cluster_8987	1	0
Cluster_8988	1	0
Cluster_8989	1	0
Cluster_8990	1	0
Cluster_8991	1	0
Cluster_8992	1	0
Cluster_8993	1	0
Cluster_8994	1	0
Cluster_8995	1	0
Cluster_8996	1	0
Cluster_8997	1	0
Cluster_8998	1	0
Cluster_8999	1	0
Cluster_9000	1	0
Cluster_9001	1	0
Cluster_9002	2	0
Cluster_9003	1	0
Cluster_9004	1	0
Cluster_9005	1	0
Cluster_9006	1	0
Cluster_9007	1	0
Cluster_9008	1	0
Cluster_9009	1	0
Cluster_9010	1	0
Cluster_9011	1	0
Cluster_9012	1	0
Cluster_9013	1	0
Cluster_9014	1	0
Cluster_9015	1	0
Cluster_9016	1	0
Cluster_9017	1	0
Cluster_9018	1	0
Cluster_9019	1	0
Cluster_9020	1	0
Cluster_9021	1	0
Cluster_9022	1	0
Cluster_9023	1	0
Cluster_9024	1	0
Cluster_9025	1	0
Cluster_9026	1	0
Cluster_9027	1	0
Cluster_9028	1	0
Cluster_9029	1	0
Cluster_9030	1	0
Cluster_9031	3	0
Cluster_9032	1	0
Cluster_9033	1	0
Cluster_9034	2	0
Cluster_9035	1	0
Cluster_9036	3	0
Cluster_9037	1	0
Cluster_9038	1	0
Cluster_9039	1	0
Cluster_9040	1	0
Cluster_9041	1	0
Cluster_9042	1	0
Cluster_9043	1	0
Cluster_9044	1	0
Cluster_9045	1	0
Cluster_9046	1	0
Cluster_9047	1	0
Cluster_9048	1	0
Cluster_9049	1	0
Cluster_9050	1	0
Cluster_9051	1	0
Cluster_9052	1	0
Cluster_9053	1	0
Cluster_9054	1	0
Cluster_9055	1	0
Cluster_9056	1	0
Cluster_9057	1	0
Cluster_9058	1	0
Cluster_9059	2	0
Cluster_9060	1	0
Cluster_9061	1	0
Cluster_9062	1	0
Cluster_9063	1	0
Cluster_9064	1	0
Cluster_9065	1	0
Cluster_9066	1	0
Cluster_9067	1	0
Cluster_9068	1	0
Cluster_9069	1	0
Cluster_9070	1	0
Cluster_9071	1	0
Cluster_9072	1	0
Cluster_9073	1	0
Cluster_9074	1	0
Cluster_9075	1	0
Cluster_9076	1	0
Cluster_9077	1	0
Cluster_9078	1	0
Cluster_9079	1	0
Cluster_9080	1	0
Cluster_9081	1	0
Cluster_9082	1	0
Cluster_9083	1	0
Cluster_9084	1	0
Cluster_9085	1	0
Cluster_9086	1	0
Cluster_9087	1	0
Cluster_9088	1	0
Cluster_9089	1	0
Cluster_9090	1	0
Cluster_9091	1	0
Cluster_9092	1	0
Cluster_9093	1	0
Cluster_9094	1	0
Cluster_9095	1	0
Cluster_9096	1	0
Cluster_9097	1	0
Cluster_9098	1	0
Cluster_9099	1	0
Cluster_9100	1	0
Cluster_9101	1	0
Cluster_9102	2	0
Cluster_9103	1	0
Cluster_9104	1	0
Cluster_9105	2	0
Cluster_9106	1	0
Cluster_9107	1	0
Cluster_9108	1	0
Cluster_9109	1	0
Cluster_9110	1	0
Cluster_9111	1	0
Cluster_9112	1	0
Cluster_9113	1	0
Cluster_9114	1	0
Cluster_9115	1	0
Cluster_9116	1	0
Cluster_9117	1	0
Cluster_9118	1	0
Cluster_9119	1	0
Cluster_9120	1	0
Cluster_9121	1	0
Cluster_9122	1	0
Cluster_9123	1	0
Cluster_9124	1	0
Cluster_9125	1	0
Cluster_9126	1	0
Cluster_9127	1	0
Cluster_9128	1	0
Cluster_9129	1	0
Cluster_9130	1	0
Cluster_9131	1	0
Cluster_9132	1	0
Cluster_9133	1	0
Cluster_9134	2	0
Cluster_9135	1	0
Cluster_9136	1	0
Cluster_9137	1	0
Cluster_9138	1	0
Cluster_9139	1	0
Cluster_9140	2	0
Cluster_9141	1	0
Cluster_9142	1	0
Cluster_9143	1	0
Cluster_9144	1	0
Cluster_9145	3	0
Cluster_9146	1	0
Cluster_9147	2	0
Cluster_9148	1	0
Cluster_9149	1	0
Cluster_9150	1	0
Cluster_9151	1	0
Cluster_9152	1	0
Cluster_9153	1	0
Cluster_9154	1	0
Cluster_9155	1	0
Cluster_9156	1	0
Cluster_9157	1	0
Cluster_9158	1	0
Cluster_9159	1	0
Cluster_9160	1	0
Cluster_9161	1	0
Cluster_9162	1	0
Cluster_9163	1	0
Cluster_9164	1	0
Cluster_9165	1	0
Cluster_9166	1	0
Cluster_9167	1	0
Cluster_9168	1	0
Cluster_9169	1	0
Cluster_9170	2	0
Cluster_9171	1	0
Cluster_9172	1	0
Cluster_9173	1	0
Cluster_9174	1	0
Cluster_9175	1	0
Cluster_9176	1	0
Cluster_9177	1	0
Cluster_9178	1	0
Cluster_9179	1	0
Cluster_9180	1	0
Cluster_9181	1	0
Cluster_9182	1	0
Cluster_9183	1	0
Cluster_9184	1	0
Cluster_9185	1	0
Cluster_9186	1	0
Cluster_9187	1	0
Cluster_9188	1	0
Cluster_9189	1	0
Cluster_9190	1	0
Cluster_9191	1	0
Cluster_9192	1	0
Cluster_9193	1	0
Cluster_9194	1	0
Cluster_9195	1	0
Cluster_9196	1	0
Cluster_9197	1	0
Cluster_9198	1	0
Cluster_9199	1	0
Cluster_9200	1	0
Cluster_9201	1	0
Cluster_9202	1	0
Cluster_9203	1	0
Cluster_9204	1	0
Cluster_9205	1	0
Cluster_9206	1	0
Cluster_9207	1	0
Cluster_9208	1	0
Cluster_9209	1	0
Cluster_9210	1	0
Cluster_9211	1	0
Cluster_9212	1	0
Cluster_9213	1	0
Cluster_9214	1	0
Cluster_9215	1	0
Cluster_9216	1	0
Cluster_9217	1	0
Cluster_9218	1	0
Cluster_9219	1	0
Cluster_9220	1	0
Cluster_9221	1	0
Cluster_9222	1	0
Cluster_9223	1	0
Cluster_9224	1	0
Cluster_9225	1	0
Cluster_9226	1	0
Cluster_9227	1	0
Cluster_9228	1	0
Cluster_9229	1	0
Cluster_9230	1	0
Cluster_9231	1	0
Cluster_9232	1	0
Cluster_9233	1	0
Cluster_9234	1	0
Cluster_9235	1	0
Cluster_9236	1	0
Cluster_9237	1	0
Cluster_9238	1	0
Cluster_9239	1	0
Cluster_9240	1	0
Cluster_9241	1	0
Cluster_9242	1	0
Cluster_9243	1	0
Cluster_9244	1	0
Cluster_9245	1	0
Cluster_9246	1	0
Cluster_9247	1	0
Cluster_9248	1	0
Cluster_9249	1	0
Cluster_9250	1	0
Cluster_9251	1	0
Cluster_9252	1	0
Cluster_9253	1	0
Cluster_9254	1	0
Cluster_9255	1	0
Cluster_9256	1	0
Cluster_9257	1	0
Cluster_9258	1	0
Cluster_9259	1	0
Cluster_9260	1	0
Cluster_9261	1	0
Cluster_9262	2	0
Cluster_9263	1	0
Cluster_9264	1	0
Cluster_9265	1	0
Cluster_9266	1	0
Cluster_9267	2	0
Cluster_9268	1	0
Cluster_9269	1	0
Cluster_9270	1	0
Cluster_9271	1	0
Cluster_9272	1	0
Cluster_9273	1	0
Cluster_9274	1	0
Cluster_9275	1	0
Cluster_9276	1	0
Cluster_9277	1	0
Cluster_9278	1	0
Cluster_9279	1	0
Cluster_9280	1	0
Cluster_9281	1	0
Cluster_9282	1	0
Cluster_9283	1	0
Cluster_9284	1	0
Cluster_9285	1	0
Cluster_9286	1	0
Cluster_9287	1	0
Cluster_9288	1	0
Cluster_9289	1	0
Cluster_9290	1	0
Cluster_9291	1	0
Cluster_9292	1	0
Cluster_9293	1	0
Cluster_9294	1	0
Cluster_9295	1	0
Cluster_9296	1	0
Cluster_9297	1	0
Cluster_9298	1	0
Cluster_9299	1	0
Cluster_9300	1	0
Cluster_9301	1	0
Cluster_9302	2	0
Cluster_9303	1	0
Cluster_9304	1	0
Cluster_9305	1	0
Cluster_9306	1	0
Cluster_9307	1	0
Cluster_9308	1	0
Cluster_9309	1	0
Cluster_9310	1	0
Cluster_9311	1	0
Cluster_9312	1	0
Cluster_9313	1	0
Cluster_9314	1	0
Cluster_9315	1	0
Cluster_9316	1	0
Cluster_9317	1	0
Cluster_9318	1	0
Cluster_9319	1	0
Cluster_9320	1	0
Cluster_9321	1	0
Cluster_9322	1	0
Cluster_9323	1	0
Cluster_9324	1	0
Cluster_9325	1	0
Cluster_9326	1	0
Cluster_9327	1	0
Cluster_9328	1	0
Cluster_9329	1	0
Cluster_9330	1	0
Cluster_9331	1	0
Cluster_9332	1	0
Cluster_9333	1	0
Cluster_9334	1	0
Cluster_9335	1	0
Cluster_9336	1	0
Cluster_9337	1	0
Cluster_9338	1	0
Cluster_9339	1	0
Cluster_9340	1	0
Cluster_9341	1	0
Cluster_9342	1	0
Cluster_9343	1	0
Cluster_9344	1	0
Cluster_9345	1	0
Cluster_9346	1	0
Cluster_9347	1	0
Cluster_9348	1	0
Cluster_9349	1	0
Cluster_9350	1	0
Cluster_9351	1	0
Cluster_9352	2	0
Cluster_9353	1	0
Cluster_9354	1	0
Cluster_9355	1	0
Cluster_9356	1	0
Cluster_9357	1	0
Cluster_9358	1	0
Cluster_9359	1	0
Cluster_9360	1	0
Cluster_9361	1	0
Cluster_9362	1	0
Cluster_9363	1	0
Cluster_9364	1	0
Cluster_9365	1	0
Cluster_9366	1	0
Cluster_9367	1	0
Cluster_9368	1	0
Cluster_9369	1	0
Cluster_9370	1	0
Cluster_9371	1	0
Cluster_9372	1	0
Cluster_9373	1	0
Cluster_9374	1	0
Cluster_9375	1	0
Cluster_9376	1	0
Cluster_9377	2	0
Cluster_9378	1	0
Cluster_9379	1	0
Cluster_9380	1	0
Cluster_9381	1	0
Cluster_9382	1	0
Cluster_9383	1	0
Cluster_9384	1	0
Cluster_9385	1	0
Cluster_9386	2	0
Cluster_9387	1	0
Cluster_9388	1	0
Cluster_9389	1	0
Cluster_9390	3	0
Cluster_9391	1	0
Cluster_9392	1	0
Cluster_9393	1	0
Cluster_9394	1	0
Cluster_9395	1	0
Cluster_9396	1	0
