#id	sample1_ITS1	sample2_ITS1
M00842:223:000000000-B33D5:1:1101:8634:24750_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:17270:10329_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:27927:9425_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:4890:17866_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:8173:24686_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:17061:6230_ITS1	0	1
M00842:223:000000000-B33D5:1:1117:9114:24701_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:17571:8378_ITS1	1	0
M00842:223:000000000-B33D5:1:1115:20679:5100_ITS1	0	1
M00842:223:000000000-B33D5:1:1114:12514:18542_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:15939:3176_ITS1	36	36
M00842:223:000000000-B33D5:1:1109:20832:12191_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:15540:7082_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:16037:18169_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:5470:13764_ITS1	1	1
M00842:223:000000000-B33D5:1:1114:7450:20141_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:12374:3320_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:10932:7225_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:15471:9978_ITS1	0	2
M00842:223:000000000-B33D5:1:1106:4430:20281_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:27825:20103_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:7100:19080_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:11223:13653_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:7605:20013_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:5079:14494_ITS1	0	1
M00842:223:000000000-B33D5:1:1117:24675:9256_ITS1	0	1
M00842:223:000000000-B33D5:1:1119:25216:6313_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:13426:14990_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:1989:11953_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:23382:5066_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:14878:5796_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:7612:14553_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:26622:17688_ITS1	5	2
M00842:223:000000000-B33D5:1:1102:29593:12750_ITS1	1	0
M00842:223:000000000-B33D5:1:1117:23759:19333_ITS1	0	1
M00842:223:000000000-B33D5:1:1118:27010:12530_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:2316:16906_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:14631:21429_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:24232:2991_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:14068:4177_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:24856:17448_ITS1	1	1
M00842:223:000000000-B33D5:1:1117:5644:11684_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:7097:12275_ITS1	0	1
M00842:223:000000000-B33D5:1:1114:24361:14272_ITS1	0	1
M00842:223:000000000-B33D5:1:1114:2584:14631_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:3541:13202_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:22896:14551_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:23591:24220_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:12007:10906_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:20173:24356_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:24355:20741_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:19925:2791_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:9249:12481_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:15587:19888_ITS1	63	47
M00842:223:000000000-B33D5:1:1112:14931:7323_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:22101:18188_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:12882:16888_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:15171:18704_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:12952:18910_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:8041:23263_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:23108:13381_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:8583:14097_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:5070:5190_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:25400:12707_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:24545:7627_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:2261:13560_ITS1	0	1
M00842:223:000000000-B33D5:1:1114:16587:18751_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:11528:20648_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:14409:20904_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:6486:3555_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:1965:10836_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:3554:19149_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:11752:21621_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:8892:8468_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:24781:14704_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:17126:11536_ITS1	1	1
M00842:223:000000000-B33D5:1:1101:19339:22254_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:25248:7200_ITS1	3	2
M00842:223:000000000-B33D5:1:1111:3051:9501_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:23490:21022_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:2249:10562_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:22073:13018_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:20003:9182_ITS1	7	5
M00842:223:000000000-B33D5:1:1111:2716:9279_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:15038:19726_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:16359:2440_ITS1	5	1
M00842:223:000000000-B33D5:1:1111:2874:12943_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:18105:17067_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:26468:4691_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:13979:5062_ITS1	9	5
M00842:223:000000000-B33D5:1:1111:7834:16563_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:5437:21582_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:11893:6806_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:13045:3230_ITS1	10	3
M00842:223:000000000-B33D5:1:1111:5770:10253_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:7496:16511_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:11675:2780_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:10379:20519_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:11374:12037_ITS1	0	2
M00842:223:000000000-B33D5:1:1111:17953:2491_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:10813:11108_ITS1	3	1
M00842:223:000000000-B33D5:1:1111:21476:8090_ITS1	2	8
M00842:223:000000000-B33D5:1:1111:3881:13461_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:14939:3605_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:19685:23148_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:9221:8994_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:3287:12647_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:14194:5662_ITS1	6	4
M00842:223:000000000-B33D5:1:1111:24221:18129_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:25052:15316_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:23727:3900_ITS1	4	1
M00842:223:000000000-B33D5:1:1111:23812:17447_ITS1	3	0
M00842:223:000000000-B33D5:1:1111:9486:21260_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:7843:5086_ITS1	9	5
M00842:223:000000000-B33D5:1:1111:24613:13552_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:5689:11364_ITS1	0	3
M00842:223:000000000-B33D5:1:1111:9653:20430_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:27568:10549_ITS1	6	7
M00842:223:000000000-B33D5:1:1111:28166:7955_ITS1	2	0
M00842:223:000000000-B33D5:1:1111:14060:10866_ITS1	4	3
M00842:223:000000000-B33D5:1:1111:11448:2860_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:13606:13608_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:12003:19644_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:20836:24241_ITS1	12	8
M00842:223:000000000-B33D5:1:1111:2123:16466_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:9369:10028_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:7581:10256_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:25713:13852_ITS1	4	1
M00842:223:000000000-B33D5:1:1107:7822:9271_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:3067:14573_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:25969:13316_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:2050:14449_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:8153:20096_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:24477:23939_ITS1	4	2
M00842:223:000000000-B33D5:1:1111:24944:17450_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:3178:10741_ITS1	3	3
M00842:223:000000000-B33D5:1:1118:27853:14875_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:10760:15946_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:18285:21057_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:4748:20007_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:14382:24370_ITS1	11	5
M00842:223:000000000-B33D5:1:1111:9039:22637_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:10074:6578_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:11827:5136_ITS1	9	4
M00842:223:000000000-B33D5:1:1111:6296:23421_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:10390:4751_ITS1	6	3
M00842:223:000000000-B33D5:1:1111:16699:6178_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:5536:4244_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:21829:10875_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:14340:22377_ITS1	3	1
M00842:223:000000000-B33D5:1:1111:16600:2780_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:6952:11485_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:12213:8324_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:3217:8634_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:9121:2489_ITS1	9	6
M00842:223:000000000-B33D5:1:1111:4510:8550_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:7139:19253_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:23903:11334_ITS1	7	5
M00842:223:000000000-B33D5:1:1111:15341:2842_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:8599:2448_ITS1	2	4
M00842:223:000000000-B33D5:1:1111:26243:8161_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:18829:15296_ITS1	5	1
M00842:223:000000000-B33D5:1:1111:28351:17839_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:11171:11120_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:14220:16602_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:17066:12779_ITS1	1	4
M00842:223:000000000-B33D5:1:1111:27218:12628_ITS1	0	2
M00842:223:000000000-B33D5:1:1111:25681:4741_ITS1	3	2
M00842:223:000000000-B33D5:1:1111:15617:24050_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:11016:8440_ITS1	3	2
M00842:223:000000000-B33D5:1:1111:22583:24391_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:13855:22892_ITS1	10	4
M00842:223:000000000-B33D5:1:1111:20198:3583_ITS1	2	0
M00842:223:000000000-B33D5:1:1111:16499:21561_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:10320:13683_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:4486:11497_ITS1	1	3
M00842:223:000000000-B33D5:1:1111:23663:19192_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:18841:17897_ITS1	10	3
M00842:223:000000000-B33D5:1:1111:15964:21338_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:3650:11150_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:4555:20491_ITS1	5	4
M00842:223:000000000-B33D5:1:1111:7065:4983_ITS1	5	4
M00842:223:000000000-B33D5:1:1111:8386:11426_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:11860:5713_ITS1	4	1
M00842:223:000000000-B33D5:1:1111:5502:20691_ITS1	2	2
M00842:223:000000000-B33D5:1:1111:28168:17976_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:24071:4949_ITS1	4	2
M00842:223:000000000-B33D5:1:1111:14932:13605_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:7939:3038_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:2829:10420_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:27029:9331_ITS1	1	4
M00842:223:000000000-B33D5:1:1111:12228:22446_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:4894:18370_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:12272:16472_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:18176:20555_ITS1	2912	2001
M00842:223:000000000-B33D5:1:1111:13678:12467_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:17092:5673_ITS1	6	2
M00842:223:000000000-B33D5:1:1111:10350:11024_ITS1	2	0
M00842:223:000000000-B33D5:1:1111:12371:2583_ITS1	3	4
M00842:223:000000000-B33D5:1:1111:21322:9024_ITS1	4	2
M00842:223:000000000-B33D5:1:1111:28483:18690_ITS1	7	2
M00842:223:000000000-B33D5:1:1111:14360:23624_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:3013:18212_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:14502:18063_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:15418:5454_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:16249:7147_ITS1	9	3
M00842:223:000000000-B33D5:1:1111:14266:7048_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:21887:24609_ITS1	2	0
M00842:223:000000000-B33D5:1:1111:27004:11575_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:8932:21093_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:6376:7465_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:3976:14517_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:28329:12709_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:24986:20863_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:8254:8302_ITS1	3	4
M00842:223:000000000-B33D5:1:1111:15933:5579_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:13758:5882_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:28333:10180_ITS1	7	3
M00842:223:000000000-B33D5:1:1111:4781:18376_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:6372:18709_ITS1	0	2
M00842:223:000000000-B33D5:1:1111:22079:15801_ITS1	1	2
M00842:223:000000000-B33D5:1:1111:10084:24639_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:5793:6996_ITS1	2	4
M00842:223:000000000-B33D5:1:1111:10307:7975_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:5660:4222_ITS1	11	6
M00842:223:000000000-B33D5:1:1111:24488:17614_ITS1	2	0
M00842:223:000000000-B33D5:1:1111:13557:21722_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:21718:7126_ITS1	6	2
M00842:223:000000000-B33D5:1:1111:7794:22965_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:24413:4054_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:2649:16318_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:7722:18953_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:25487:22773_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:22571:15004_ITS1	5	4
M00842:223:000000000-B33D5:1:1111:4783:8104_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:6969:20998_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:7673:7034_ITS1	0	4
M00842:223:000000000-B33D5:1:1111:7080:18942_ITS1	1	1
M00842:223:000000000-B33D5:1:1103:11607:24743_ITS1	2	6
M00842:223:000000000-B33D5:1:1111:24803:22362_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:11535:3150_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:17778:20446_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:25053:4205_ITS1	6	4
M00842:223:000000000-B33D5:1:1111:18118:10719_ITS1	2	0
M00842:223:000000000-B33D5:1:1111:21823:7815_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:15895:3737_ITS1	7	3
M00842:223:000000000-B33D5:1:1111:22281:19681_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:3743:19424_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:4215:8623_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:7976:2383_ITS1	2	0
M00842:223:000000000-B33D5:1:1111:5788:18847_ITS1	1	4
M00842:223:000000000-B33D5:1:1111:15887:5043_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:6177:17146_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:12013:4943_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:20634:15052_ITS1	9	3
M00842:223:000000000-B33D5:1:1111:14208:12178_ITS1	0	3
M00842:223:000000000-B33D5:1:1111:6152:7099_ITS1	7	0
M00842:223:000000000-B33D5:1:1111:24609:5180_ITS1	6	7
M00842:223:000000000-B33D5:1:1111:10441:7317_ITS1	4	2
M00842:223:000000000-B33D5:1:1111:23080:19179_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:22308:7131_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:15470:20599_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:21432:16363_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:22487:20358_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:18740:14794_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:12718:11626_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:9036:17308_ITS1	2	4
M00842:223:000000000-B33D5:1:1111:23831:19839_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:27403:15265_ITS1	7	4
M00842:223:000000000-B33D5:1:1111:17590:24479_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:20225:16996_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:6610:22596_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:28596:14686_ITS1	3	0
M00842:223:000000000-B33D5:1:1111:20748:3604_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:11518:19965_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:17467:19446_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:3788:9697_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:14847:8038_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:26853:17255_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:27059:13452_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:25896:11835_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:8881:24134_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:7106:7925_ITS1	5	2
M00842:223:000000000-B33D5:1:1111:17103:14537_ITS1	2	1
M00842:223:000000000-B33D5:1:1111:12268:5336_ITS1	3	3
M00842:223:000000000-B33D5:1:1111:2958:8585_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:20634:7954_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:24760:21421_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:21530:12705_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:26621:9026_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:23919:4952_ITS1	6	0
M00842:223:000000000-B33D5:1:1111:20669:7127_ITS1	3	0
M00842:223:000000000-B33D5:1:1111:12479:12912_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:14364:5188_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:15675:8446_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:19250:8867_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:25689:20243_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:17385:6170_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:17069:5411_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:17220:4690_ITS1	6	2
M00842:223:000000000-B33D5:1:1111:18818:11044_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:18831:11042_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:7882:3653_ITS1	0	2
M00842:223:000000000-B33D5:1:1111:21565:5022_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:4571:15984_ITS1	3	2
M00842:223:000000000-B33D5:1:1111:18886:7315_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:25541:15807_ITS1	3	4
M00842:223:000000000-B33D5:1:1111:20157:7206_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:16286:20368_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:28016:14887_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:14997:19226_ITS1	12	3
M00842:223:000000000-B33D5:1:1111:28299:15130_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:16867:19030_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:23228:4310_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:25482:14006_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:10101:6400_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:3466:16860_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:8518:15882_ITS1	1	2
M00842:223:000000000-B33D5:1:1111:27745:10004_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:8207:14542_ITS1	3	0
M00842:223:000000000-B33D5:1:1111:26012:12071_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:15889:13503_ITS1	5	3
M00842:223:000000000-B33D5:1:1111:8205:8408_ITS1	1	2
M00842:223:000000000-B33D5:1:1111:14988:21239_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:10739:23098_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:17667:20869_ITS1	0	2
M00842:223:000000000-B33D5:1:1111:14638:16756_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:20598:5168_ITS1	1	1
M00842:223:000000000-B33D5:1:1106:3658:16806_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:4631:7357_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:18479:10897_ITS1	1	2
M00842:223:000000000-B33D5:1:1111:20850:14467_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:10639:21858_ITS1	2	0
M00842:223:000000000-B33D5:1:1111:3237:19529_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:9209:24322_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:22279:21462_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:24592:10084_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:11085:15263_ITS1	1	1
M00842:223:000000000-B33D5:1:1111:14671:8628_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:21600:7707_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:8096:20339_ITS1	1	0
M00842:223:000000000-B33D5:1:1114:7800:11404_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:20001:8576_ITS1	10	16
M00842:223:000000000-B33D5:1:1115:4408:21011_ITS1	0	1
M00842:223:000000000-B33D5:1:1113:4311:7326_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:6155:5357_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:17822:7748_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:20566:8754_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:20697:8162_ITS1	1	0
M00842:223:000000000-B33D5:1:1116:23760:24329_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:8949:16934_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:25467:3890_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:4095:18489_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:19930:7997_ITS1	1	0
M00842:223:000000000-B33D5:1:1117:8696:8087_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:14459:18859_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:9233:3284_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:9895:6294_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:17921:24472_ITS1	1	0
M00842:223:000000000-B33D5:1:1115:14159:23407_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:12699:7767_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:23119:18542_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:8675:8128_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:18536:22825_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:12096:8205_ITS1	1	0
M00842:223:000000000-B33D5:1:1116:23812:14735_ITS1	0	1
M00842:223:000000000-B33D5:1:1114:23309:11300_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:22284:7477_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:3572:10871_ITS1	1	0
M00842:223:000000000-B33D5:1:1118:13595:21783_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:6512:6881_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:24613:19328_ITS1	0	2
M00842:223:000000000-B33D5:1:1118:13331:17530_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:23064:7531_ITS1	0	1
M00842:223:000000000-B33D5:1:1114:22213:14193_ITS1	0	1
M00842:223:000000000-B33D5:1:1118:20157:7451_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:5770:10353_ITS1	42	49
M00842:223:000000000-B33D5:1:1109:12852:23073_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:22351:6986_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:6059:4630_ITS1	0	1
M00842:223:000000000-B33D5:1:1118:20505:12553_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:26648:12287_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:29030:9409_ITS1	1	0
M00842:223:000000000-B33D5:1:1116:25860:5219_ITS1	0	4
M00842:223:000000000-B33D5:1:1104:8160:4717_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:24481:2699_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:14366:11891_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:18853:18833_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:22653:6512_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:23375:8670_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:10936:6558_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:12355:10792_ITS1	7	4
M00842:223:000000000-B33D5:1:1101:10045:2051_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:27244:5563_ITS1	6	5
M00842:223:000000000-B33D5:1:1101:16128:1903_FROGS_combined_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:13916:5328_ITS1	1	0
M00842:223:000000000-B33D5:1:1114:23101:1819_FROGS_combined_ITS1	0	1
M00842:223:000000000-B33D5:1:1117:16496:1855_FROGS_combined_ITS1	0	1
