#id	sampleA_R1	sampleB_R1
ERR619083.M00704:57:000000000-A5HJE:1:2113:10411:15254.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:5020:11289.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:6150:18463.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:20803:18044.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:23622:21522.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:24143:14314.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:28243:20620.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:11889:19140.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:28821:11351.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:6292:22632.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:11734:9363.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:5137:16942.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:15217:7575.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:18660:5760.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:12919:25851.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:17828:13895.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:16580:15332.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:15833:14659.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16449:10801.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14866:5262.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:9495:11225.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21646:6451.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:8370:10678.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:13626:15786.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:8273:20475.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:21587:8749.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:25950:22212.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:7791:9324.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:10110:24127.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:27824:13397.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:26910:11360.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:5974:24913.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:19579:10925.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:4129:18652.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:8125:24464.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:28920:11269.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13770:13947.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:15509:16111.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:20122:15097.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:24353:16992.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:12061:17187.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9009:25411.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:15235:24466.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:9035:18961.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:15508:27789.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:11571:20993.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:12110:19879.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:25846:23645.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:6875:7017.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:12259:18193.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:5724:16354.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:9004:11298.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:20674:5290.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:21498:3523.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:26274:14742.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:9595:25180.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:23811:21220.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:22340:12901.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:8385:5218.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:17013:23319.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:19454:17778.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:17473:23433.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:17372:7292.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:17086:6114.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:12581:23332.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:2155:16309.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6953:19766.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:20574:25786.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:25919:12275.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:5480:8414.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:23776:15173.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:4039:17895.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:16146:27619.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:8084:14407.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10404:26188.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:22395:14062.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:24670:21891.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:19440:17961.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20116:19791.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13417:21216.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:19587:14095.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:20716:7269.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:13969:12424.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:7577:17646.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:15884:28295.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:8501:5198.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21119:10710.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:5071:13812.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:19278:6522.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:23247:8455.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:15856:10968.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:18345:21878.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:18663:4503.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:19002:27161.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6586:8705.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:26634:14649.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:15795:21583.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:22004:6633.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:28359:16419.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:21349:2609.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:21407:3541.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:8822:19661.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:20530:15363.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:16810:19921.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:11411:5054.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:28924:14743.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:16098:17677.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:23885:15565.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:24329:13007.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:9032:4702.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:28535:17576.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:14922:11444.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:16684:11815.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:18666:17815.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:12105:22099.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:20609:18303.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:11378:23978.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:6462:19489.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22239:6992.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:20606:12955.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:6155:13842.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:21699:21387.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:23674:24763.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:10442:23940.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:13423:25789.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:12937:10975.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:19705:10453.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:10351:25612.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:10624:10802.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13554:13826.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:11240:8395.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:28109:10985.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:21944:11395.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:23818:21844.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:17342:4503.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:25205:13383.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:17696:7632.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11463:15385.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:24785:8679.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:18995:19956.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:10884:9510.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:23053:11280.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:13391:12084.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13129:6258.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:26133:11208.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:6487:20350.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:23157:25588.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:11112:2461.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:22650:3421.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:7566:7503.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:26484:14467.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:18474:25591.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:4444:22747.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:27377:22959.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:9890:10169.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:19875:14198.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:28388:11445.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:16003:7281.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:26755:10222.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:3985:13335.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:6184:14223.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:23881:9439.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14551:10080.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:14482:12684.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:17343:4030.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:24019:9738.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19628:6706.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:24950:7778.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:20323:16090.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:14896:9634.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:10672:8038.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:13771:16262.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17899:2489.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:12400:24858.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:13771:28472.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:19486:18201.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:20808:9609.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:11141:4584.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:21540:4008.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:13485:4856.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:26487:9371.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:20804:10788.1	4	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:19474:12345.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:22371:4709.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:24286:25049.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:22549:18961.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:21494:16474.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:21994:15693.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:6787:15967.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:7348:18358.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:15541:23463.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:13725:9812.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:15684:6222.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21861:10510.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:11076:3780.1	669	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:26030:23272.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:3335:17629.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:5504:6270.1	10	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10504:3004.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:8873:10751.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:9902:25517.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:14691:28703.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:18457:2620.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:24974:18975.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:3535:10875.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:14151:12353.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:7602:7215.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:5984:25073.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:12042:2675.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:20519:13736.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:3710:10180.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:13127:28998.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:22114:26899.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:6951:7194.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:1906:14658.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:20904:11623.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:10950:19204.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15310:3844.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:27867:16902.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:21545:8993.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:5496:15564.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:2692:18411.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21402:23343.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:18425:27621.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:14532:27050.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:5505:10547.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:8474:25327.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:21907:3856.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17127:10337.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:11395:17037.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:18420:5214.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:20000:23450.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:17950:26448.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:18364:6277.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:8869:16751.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:14847:9254.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:8728:7115.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:13712:27721.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:18114:18694.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:25953:18311.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:3517:17336.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:17536:27088.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22285:25738.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:9012:18341.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:16562:17391.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:9574:6503.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:17318:3554.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:4822:17218.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:11540:14562.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:6091:5578.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:8692:24561.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9554:23287.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:9517:18373.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9759:9591.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:8089:16133.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:4607:12487.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:14109:23004.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:8056:7804.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:7143:23087.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:5061:10505.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:18669:6094.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:10347:8998.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:16592:7303.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:19836:15907.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:7547:24149.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:19200:3240.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:8618:7968.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19008:11553.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:5088:17794.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:23289:4641.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:20964:26975.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:19615:11831.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:24727:18778.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:18701:25551.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:11027:13918.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:25237:8101.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:14333:10044.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:15495:4918.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:14716:17619.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:20284:25906.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:10105:20349.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:6382:12331.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:20659:18451.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:15631:25841.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:21455:13925.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:17202:5169.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:24637:25450.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:13700:24094.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:23522:8408.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:10243:10667.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16364:11505.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:5638:11489.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:8578:18587.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:19742:27298.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:22124:6718.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:10885:17314.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18355:2242.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13581:22908.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:20269:24197.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:17121:6817.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:23637:22348.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:5976:16258.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14368:24990.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:13406:17980.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:28237:16143.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:1875:14225.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:7432:9259.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:12925:26803.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:14885:17098.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:26679:23782.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:25175:8305.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:8024:15468.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:11870:21474.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:21044:6778.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:8135:5531.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:14035:2859.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17521:26171.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:2938:9623.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21012:8982.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:3755:16177.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:26538:13234.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:9423:9087.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:23251:7012.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:25622:8855.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:9161:7558.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:7752:16674.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:7739:12379.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:15847:28309.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:16685:3326.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:23391:7510.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13496:9084.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:3373:11049.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:26142:12460.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:17428:22893.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:23029:5108.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:26854:8332.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21443:12739.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:8431:23337.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:22450:16680.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:15011:4718.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:20243:4911.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:26023:13729.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:22590:21119.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:11830:17442.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:14505:12749.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:26309:10155.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:12580:9887.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:27328:20889.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:17704:14987.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22294:14389.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:2316:13925.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:22269:12777.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:26659:20417.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:25189:23816.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:3689:12628.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:12644:15224.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:25929:13839.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:9964:14064.1	1	0
