#seed_id	observation_name	observation_sum	sampleA_R1	sampleB_R1
ERR619083.M00704:57:000000000-A5HJE:1:2110:8898:9854.1	Cluster_9079	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:14972:21056.1	Cluster_9080	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:7984:14177.1	Cluster_9081	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:26568:10519.1	Cluster_9082	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:5491:20303.1	Cluster_9083	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:12269:10289.1	Cluster_9084	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:6677:10236.1	Cluster_9085	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:23866:8771.1	Cluster_9086	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:8205:7519.1	Cluster_9087	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:14273:17574.1	Cluster_9088	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:21252:11753.1	Cluster_9089	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:14233:22114.1	Cluster_9090	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:21614:12629.1	Cluster_9091	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:20928:11480.1	Cluster_9092	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:7029:21431.1	Cluster_9093	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:8609:22555.1	Cluster_9094	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:24030:16697.1	Cluster_9095	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:18732:14930.1	Cluster_9096	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:17287:11669.1	Cluster_9097	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:19289:11228.1	Cluster_9098	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:21745:24291.1	Cluster_9099	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:27601:18573.1	Cluster_9100	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:29610:16165.1	Cluster_9101	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:19362:22188.1	Cluster_9102	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:8357:23216.1	Cluster_9103	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:15477:12005.1	Cluster_9104	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:18697:17487.1	Cluster_9105	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18217:2188.1	Cluster_9106	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:25070:20094.1	Cluster_9107	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:13654:23263.1	Cluster_9108	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:24817:17396.1	Cluster_9109	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:5457:7873.1	Cluster_9110	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:24959:21302.1	Cluster_9111	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:29628:14555.1	Cluster_9112	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:13576:9478.1	Cluster_9113	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:28518:12625.1	Cluster_9114	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14691:15791.1	Cluster_9115	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:25847:6401.1	Cluster_9116	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:25933:9578.1	Cluster_9117	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:4108:18866.1	Cluster_9118	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:5380:21872.1	Cluster_9119	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:28206:19260.1	Cluster_9120	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:16662:24380.1	Cluster_9121	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:24693:23554.1	Cluster_9122	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:5695:12661.1	Cluster_9123	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:9581:17532.1	Cluster_9124	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:11789:16925.1	Cluster_9125	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:23766:25084.1	Cluster_9126	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:23563:19992.1	Cluster_9127	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:16792:6824.1	Cluster_9128	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:19757:8461.1	Cluster_9129	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:22574:8381.1	Cluster_9130	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:15921:14374.1	Cluster_9131	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:11549:20447.1	Cluster_9132	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:18603:28587.1	Cluster_9133	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21518:4336.1	Cluster_9134	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:21348:10866.1	Cluster_9135	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:24517:9169.1	Cluster_9136	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:13260:4245.1	Cluster_9137	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:28643:18166.1	Cluster_9138	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18529:22863.1	Cluster_9139	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:9460:11904.1	Cluster_9140	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:19037:17902.1	Cluster_9141	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:6683:7844.1	Cluster_9142	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:10499:21869.1	Cluster_9143	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:20823:21614.1	Cluster_9144	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:22593:7846.1	Cluster_9145	3	3	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16415:23552.1	Cluster_9146	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:12667:14244.1	Cluster_9147	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:23510:24575.1	Cluster_9148	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:13432:6943.1	Cluster_9149	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:9983:17814.1	Cluster_9150	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:25339:7152.1	Cluster_9151	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:10966:19250.1	Cluster_9152	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:22160:13433.1	Cluster_9153	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16900:13786.1	Cluster_9154	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:14787:17695.1	Cluster_9155	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10585:13225.1	Cluster_9156	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:22679:7779.1	Cluster_9157	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:3993:10606.1	Cluster_9158	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:24041:20808.1	Cluster_9159	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:4556:17478.1	Cluster_9160	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15488:11610.1	Cluster_9161	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:15381:6796.1	Cluster_9162	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:16376:16352.1	Cluster_9163	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:19711:10874.1	Cluster_9164	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:12459:18782.1	Cluster_9165	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:17139:19770.1	Cluster_9166	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14642:5623.1	Cluster_9167	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:21799:8781.1	Cluster_9168	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:21545:25689.1	Cluster_9169	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:24217:16561.1	Cluster_9170	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:16141:3583.1	Cluster_9171	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:7791:11389.1	Cluster_9172	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:5223:16567.1	Cluster_9173	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:16060:4666.1	Cluster_9174	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:3809:11698.1	Cluster_9175	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:14632:23374.1	Cluster_9176	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:23150:26504.1	Cluster_9177	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:23554:15221.1	Cluster_9178	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:17397:17667.1	Cluster_9179	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:6311:7892.1	Cluster_9180	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:17042:3036.1	Cluster_9181	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:19317:11380.1	Cluster_9182	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:15454:8464.1	Cluster_9183	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:10149:22600.1	Cluster_9184	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:3827:16393.1	Cluster_9185	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:2978:10515.1	Cluster_9186	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:12064:6207.1	Cluster_9187	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:8041:12184.1	Cluster_9188	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:5673:11421.1	Cluster_9189	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:12969:29051.1	Cluster_9190	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:8726:9855.1	Cluster_9191	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:12123:21990.1	Cluster_9192	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:21673:15074.1	Cluster_9193	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:16542:12389.1	Cluster_9194	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:19492:2715.1	Cluster_9195	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19349:18172.1	Cluster_9196	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:25427:12959.1	Cluster_9197	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:3916:11732.1	Cluster_9198	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22144:5070.1	Cluster_9199	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:17795:27822.1	Cluster_9200	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:11077:13847.1	Cluster_9201	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:21023:8502.1	Cluster_9202	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:5098:8448.1	Cluster_9203	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:20052:27783.1	Cluster_9204	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:12994:22610.1	Cluster_9205	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:14107:10437.1	Cluster_9206	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:8046:15463.1	Cluster_9207	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:6592:5463.1	Cluster_9208	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:19990:9250.1	Cluster_9209	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:5590:12176.1	Cluster_9210	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:20376:23700.1	Cluster_9211	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:17354:9131.1	Cluster_9212	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:8878:22777.1	Cluster_9213	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17283:24029.1	Cluster_9214	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:9479:5513.1	Cluster_9215	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:25450:16985.1	Cluster_9216	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:11707:12183.1	Cluster_9217	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:9857:21681.1	Cluster_9218	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:8523:9397.1	Cluster_9219	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:6186:25007.1	Cluster_9220	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:2676:13773.1	Cluster_9221	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:6616:18476.1	Cluster_9222	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:18331:28690.1	Cluster_9223	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:27495:13722.1	Cluster_9224	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:12873:13522.1	Cluster_9225	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:2688:17241.1	Cluster_9226	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:7119:19253.1	Cluster_9227	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:14439:8831.1	Cluster_9228	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:18514:17241.1	Cluster_9229	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:10216:23994.1	Cluster_9230	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:15677:22814.1	Cluster_9231	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:11556:14406.1	Cluster_9232	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:26747:8421.1	Cluster_9233	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13745:24255.1	Cluster_9234	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:21394:7768.1	Cluster_9235	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:18693:17827.1	Cluster_9236	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:15450:19912.1	Cluster_9237	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:9455:3983.1	Cluster_9238	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:11705:11612.1	Cluster_9239	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:14477:20872.1	Cluster_9240	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:25009:24357.1	Cluster_9241	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:6301:18028.1	Cluster_9242	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:11026:9600.1	Cluster_9243	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:25747:7559.1	Cluster_9244	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:14317:16967.1	Cluster_9245	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:20938:8703.1	Cluster_9246	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:12769:27308.1	Cluster_9247	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:10681:18788.1	Cluster_9248	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:28722:15932.1	Cluster_9249	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:7838:23360.1	Cluster_9250	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:6270:14475.1	Cluster_9251	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:28094:16629.1	Cluster_9252	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:18994:23058.1	Cluster_9253	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:17523:4252.1	Cluster_9254	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:15499:21670.1	Cluster_9255	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:21706:24091.1	Cluster_9256	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:25897:6013.1	Cluster_9257	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:20979:5758.1	Cluster_9258	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:7261:12506.1	Cluster_9259	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18950:7753.1	Cluster_9260	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:2158:14164.1	Cluster_9261	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24854:24908.1	Cluster_9262	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:12096:22865.1	Cluster_9263	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:8775:12906.1	Cluster_9264	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:21794:21335.1	Cluster_9265	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:23341:15809.1	Cluster_9266	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:13370:21879.1	Cluster_9267	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:18340:15940.1	Cluster_9268	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:10981:10393.1	Cluster_9269	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:10612:18575.1	Cluster_9270	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:22648:17438.1	Cluster_9271	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:4115:22400.1	Cluster_9272	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:20314:20398.1	Cluster_9273	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:5863:18708.1	Cluster_9274	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16998:4844.1	Cluster_9275	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:7682:3997.1	Cluster_9276	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:18315:24043.1	Cluster_9277	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:15102:18461.1	Cluster_9278	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:25695:23545.1	Cluster_9279	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:5669:17363.1	Cluster_9280	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:11961:5380.1	Cluster_9281	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:24786:24293.1	Cluster_9282	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:10338:3153.1	Cluster_9283	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:9073:24802.1	Cluster_9284	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:23051:3934.1	Cluster_9285	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:10264:8605.1	Cluster_9286	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:14500:7481.1	Cluster_9287	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:9408:24794.1	Cluster_9288	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:22606:26448.1	Cluster_9289	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15711:8498.1	Cluster_9290	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:6989:13887.1	Cluster_9291	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:19283:17742.1	Cluster_9292	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:3864:18270.1	Cluster_9293	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15612:3867.1	Cluster_9294	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:24980:14428.1	Cluster_9295	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:13707:7296.1	Cluster_9296	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:4302:12939.1	Cluster_9297	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:8973:16185.1	Cluster_9298	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:25486:14893.1	Cluster_9299	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:4986:9800.1	Cluster_9300	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:12096:24506.1	Cluster_9301	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:25092:16370.1	Cluster_9302	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:15212:25797.1	Cluster_9303	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:21371:22264.1	Cluster_9304	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11696:27215.1	Cluster_9305	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:27350:21712.1	Cluster_9306	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:18109:9322.1	Cluster_9307	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:18740:19215.1	Cluster_9308	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13221:11216.1	Cluster_9309	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19567:15488.1	Cluster_9310	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:9038:5384.1	Cluster_9311	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:17391:5541.1	Cluster_9312	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:9716:3751.1	Cluster_9313	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:20019:18352.1	Cluster_9314	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:16900:6747.1	Cluster_9315	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:24614:17475.1	Cluster_9316	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:24975:24631.1	Cluster_9317	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:13669:8899.1	Cluster_9318	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13374:26573.1	Cluster_9319	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:19736:19108.1	Cluster_9320	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:9810:17684.1	Cluster_9321	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:18730:13620.1	Cluster_9322	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:4797:23476.1	Cluster_9323	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:24611:20913.1	Cluster_9324	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:27403:15312.1	Cluster_9325	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:8319:21839.1	Cluster_9326	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:11135:28442.1	Cluster_9327	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:17405:4646.1	Cluster_9328	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:4338:23464.1	Cluster_9329	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:10365:26308.1	Cluster_9330	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:13927:7311.1	Cluster_9331	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:28192:13767.1	Cluster_9332	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:18486:2805.1	Cluster_9333	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:13352:17551.1	Cluster_9334	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16403:9677.1	Cluster_9335	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:5274:21747.1	Cluster_9336	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:24680:25048.1	Cluster_9337	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:17884:7105.1	Cluster_9338	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:17150:9162.1	Cluster_9339	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:22409:3531.1	Cluster_9340	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:21179:26724.1	Cluster_9341	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:6458:24940.1	Cluster_9342	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15057:23095.1	Cluster_9343	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:15520:17273.1	Cluster_9344	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:8108:12955.1	Cluster_9345	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:12707:17981.1	Cluster_9346	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:6602:22471.1	Cluster_9347	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:6879:11752.1	Cluster_9348	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:14612:2958.1	Cluster_9349	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:8705:10200.1	Cluster_9350	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:12580:9887.1	Cluster_9351	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:27328:20889.1	Cluster_9352	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:11830:17442.1	Cluster_9353	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:26309:10155.1	Cluster_9354	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:26023:13729.1	Cluster_9355	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:20243:4911.1	Cluster_9356	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:5149:10480.1	Cluster_9357	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:9964:14064.1	Cluster_9358	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16527:11461.1	Cluster_9359	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:9947:7027.1	Cluster_9360	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:26045:19188.1	Cluster_9361	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:20864:9605.1	Cluster_9362	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:6554:13539.1	Cluster_9363	1	1	0
