level1	level2	level3	gene_family
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K09602
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K09603
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11366
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11832
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11833
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11834
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11835
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11836
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11837
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11838
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11839
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11840
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11841
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11842
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11843
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11844
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11845
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11846
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11847
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11848
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11849
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11850
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11851
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11852
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11853
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11854
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11855
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11856
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11857
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11858
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11859
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11860
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11861
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11862
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11866
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11867
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11869
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11870
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11871
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11872
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11873
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11874
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11986
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K12655
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K13716
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K13717
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K13718
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K15235
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K18342
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K18343
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K21075
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K21122
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K21343
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K21634
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K22647
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K22763
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K22972
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K24134
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K25013
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K25347
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	EC:3.4.19.13
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K00681
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K18592
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	EC:3.4.19.14
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K18592
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	EC:3.4.19.15
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K20110
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	EC:3.4.19.16
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K22314
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	EC:3.4.19.-
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K01305
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11864
Hydrolases	Acting on peptide bonds (peptidases)	Omega peptidases	K11865
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.1
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01310
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.2
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01311
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.3
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.4
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01312
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.5
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01313
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.6
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01314
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.7
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01315
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.9
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01316
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.10
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01317
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.12
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K20136
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.19
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01318
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.20
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01319
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.21
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01320
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.22
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01321
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.25
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.26
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01322
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.27
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01323
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.32
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.34
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01324
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.35
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01325
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.36
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01326
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.37
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01327
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.38
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01328
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.39
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01329
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.41
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01330
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.42
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01331
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.43
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01332
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.45
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01333
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.46
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01334
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.47
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01335
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.48
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01336
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.49
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K20752
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.50
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01337
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.53
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01338
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K04076
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K08675
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.54
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01339
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.55
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.57
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.59
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01340
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.60
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.61
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01341
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.62
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01342
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.63
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K18549
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.64
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.65
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.66
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K08651
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.67
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.68
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01343
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.69
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01344
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.70
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01345
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.71
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01346
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.72
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01347
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.73
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01348
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.74
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K20137
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.75
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01349
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.76
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01350
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.77
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01351
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.78
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01352
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.79
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01353
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.80
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K18544
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.81
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K18545
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.82
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K18548
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.83
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01354
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.84
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K22079
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.85
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K22080
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.86
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K20753
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.88
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01356
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.89
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K03100
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K13280
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.90
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.91
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K25328
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.92
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01358
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.93
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01359
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.94
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01360
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.95
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.96
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K01361
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.97
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K21078
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.98
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K22273
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.99
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K20751
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.100
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K05998
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.101
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K05999
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.102
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K03797
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.103
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K20756
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.104
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K03993
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.105
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K02857
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K09650
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K19225
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K23461
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.106
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K08665
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.107
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K04771
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.108
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K08669
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.109
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K08670
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.110
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K08652
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.111
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K20754
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.112
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	K08653
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.113
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.114
Hydrolases	Acting on peptide bonds (peptidases)	Serine endopeptidases	EC:3.4.21.115
